,actor_type,actor_id,action_type,action_time,object_type,object_id,channel_type,channel_id,txn_amt,txn_fee_amt,trans_type,target_bank_code,target_acct_nbr,address_zipcode,machine_bank_code,partition_time,theme
506,customer_id,4,withdraw,3697605036,saving_acct,RCTNLFREUVGEKJBMJEZF,ATM,UPCOCTKUTUZYKKMSHMSI,36.19207537086049,15.0,trans_out,C_bank,MAROKVUCNVWVNRSHBAKT,365421,A_bank,3696969600,atm
507,customer_id,29,withdraw,3697605036,saving_acct,RCTNLFREUVGEKJBMJEZF,ATM,UPCOCTKUTUZYKKMSHMSI,36.19207537086049,15.0,trans_out,C_bank,MAROKVUCNVWVNRSHBAKT,365421,A_bank,3696969600,atm
508,customer_id,5,transfer,3697605282,saving_acct,OAGHMRFXZZGQNTOFNCLT,ATM,INFLRPUVIVWHTTICRBOM,1552.342338498601,15.0,trans_in,B_bank,CQQVOCCCALSZHCFAMMGQ,16257,Cathay,3696969600,atm
509,customer_id,30,transfer,3697605282,saving_acct,OAGHMRFXZZGQNTOFNCLT,ATM,INFLRPUVIVWHTTICRBOM,1552.342338498601,15.0,trans_in,B_bank,CQQVOCCCALSZHCFAMMGQ,16257,Cathay,3696969600,atm
510,customer_id,2,withdraw,3697607088,saving_acct,UKWDBDLVFWYNFQQTDLED,ATM,BSDVLWHPDBQYEKQQJCQY,163.9220193502098,15.0,trans_out,Cathay,LCBZUHOYDDOWRPODKYBW,18091,C_bank,3696969600,atm
511,customer_id,27,withdraw,3697607088,saving_acct,UKWDBDLVFWYNFQQTDLED,ATM,BSDVLWHPDBQYEKQQJCQY,163.9220193502098,15.0,trans_out,Cathay,LCBZUHOYDDOWRPODKYBW,18091,C_bank,3696969600,atm
512,customer_id,3,inquire,3697616831,saving_acct,EBDLJQNAVWTGLBXBODVO,ATM,XSWVNAAYBEVPINTVZDRQ,0.0,0.0,trans_out,Cathay,OBMMSGORXUSXWXTTEPPG,807303,C_bank,3696969600,atm
513,customer_id,28,inquire,3697616831,saving_acct,EBDLJQNAVWTGLBXBODVO,ATM,XSWVNAAYBEVPINTVZDRQ,0.0,0.0,trans_out,Cathay,OBMMSGORXUSXWXTTEPPG,807303,C_bank,3696969600,atm
514,customer_id,4,inquire,3697617034,saving_acct,PSCJGJWHOSCGXOUMPMHX,ATM,KAXPUXDUBRIMKGUBDWMC,0.0,0.0,trans_out,Cathay,EXPSMFRJGGKQXKTWZWQC,82657,Cathay,3696969600,atm
515,customer_id,29,inquire,3697617034,saving_acct,PSCJGJWHOSCGXOUMPMHX,ATM,KAXPUXDUBRIMKGUBDWMC,0.0,0.0,trans_out,Cathay,EXPSMFRJGGKQXKTWZWQC,82657,Cathay,3696969600,atm
516,customer_id,11,inquire,3697620876,saving_acct,LXZBSVBQEZVISRRHJQWL,ATM,LHCGYJDBTNIUFKEDLZVY,0.0,0.0,trans_out,C_bank,ESROMXXWXATNHSGVPRSU,64771,Cathay,3696969600,atm
517,customer_id,36,inquire,3697620876,saving_acct,LXZBSVBQEZVISRRHJQWL,ATM,LHCGYJDBTNIUFKEDLZVY,0.0,0.0,trans_out,C_bank,ESROMXXWXATNHSGVPRSU,64771,Cathay,3696969600,atm
518,customer_id,4,withdraw,3697621418,saving_acct,YKZRBPIYMKBBEILKYVTJ,ATM,SUHYRYFCPEDCSHFURZAO,495.5984739043948,15.0,trans_out,Cathay,XOJQWKTMJGRXDFSQWRVU,878907,Cathay,3696969600,atm
519,customer_id,29,withdraw,3697621418,saving_acct,YKZRBPIYMKBBEILKYVTJ,ATM,SUHYRYFCPEDCSHFURZAO,495.5984739043948,15.0,trans_out,Cathay,XOJQWKTMJGRXDFSQWRVU,878907,Cathay,3696969600,atm
520,customer_id,15,transfer,3697624453,saving_acct,JVAOKRXKPBTCQSRFBGBR,ATM,UQVXBEZBSOFVTJICUZCT,1737.237338501631,15.0,trans_in,Cathay,JMLYNLMTJMTUYBEKXSAW,668307,Cathay,3696969600,atm
521,customer_id,40,transfer,3697624453,saving_acct,JVAOKRXKPBTCQSRFBGBR,ATM,UQVXBEZBSOFVTJICUZCT,1737.237338501631,15.0,trans_in,Cathay,JMLYNLMTJMTUYBEKXSAW,668307,Cathay,3696969600,atm
522,customer_id,9,withdraw,3697625742,saving_acct,QHAKGPERFYRTXPUROQQY,ATM,VFDCVIZVRBTKTVKUFUQA,230.79245771379772,15.0,trans_out,A_bank,SJSTRPIPJINOKFHCLHCX,400057,Cathay,3696969600,atm
523,customer_id,34,withdraw,3697625742,saving_acct,QHAKGPERFYRTXPUROQQY,ATM,VFDCVIZVRBTKTVKUFUQA,230.79245771379772,15.0,trans_out,A_bank,SJSTRPIPJINOKFHCLHCX,400057,Cathay,3696969600,atm
524,customer_id,5,withdraw,3697629158,saving_acct,XJDKMWIZPBQQQPLIYCTR,ATM,RDRQRUFPCDUJQBZGLHRM,1384.1132157150028,15.0,trans_out,Cathay,PRIDYKYLWFVTMLHQGNIB,104653,Cathay,3696969600,atm
525,customer_id,30,withdraw,3697629158,saving_acct,XJDKMWIZPBQQQPLIYCTR,ATM,RDRQRUFPCDUJQBZGLHRM,1384.1132157150028,15.0,trans_out,Cathay,PRIDYKYLWFVTMLHQGNIB,104653,Cathay,3696969600,atm
526,customer_id,5,withdraw,3697633763,saving_acct,IGKFMZYJVVMLYCJCXXKN,ATM,YPSFPLVZGKJLPKUMLINX,1079.6404345979927,15.0,trans_out,Cathay,ERRDGKPKHJLEZDNNVOTR,242557,Cathay,3696969600,atm
527,customer_id,30,withdraw,3697633763,saving_acct,IGKFMZYJVVMLYCJCXXKN,ATM,YPSFPLVZGKJLPKUMLINX,1079.6404345979927,15.0,trans_out,Cathay,ERRDGKPKHJLEZDNNVOTR,242557,Cathay,3696969600,atm
528,customer_id,7,withdraw,3697639524,saving_acct,XCDNBYBUGPYZHTYFFKCW,ATM,IIMKIXXYKJBDNEFFQTJI,505.2463726624469,15.0,trans_out,Cathay,EWUABVWYQGAQFLPKTPRW,287833,Cathay,3696969600,atm
529,customer_id,32,withdraw,3697639524,saving_acct,XCDNBYBUGPYZHTYFFKCW,ATM,IIMKIXXYKJBDNEFFQTJI,505.2463726624469,15.0,trans_out,Cathay,EWUABVWYQGAQFLPKTPRW,287833,Cathay,3696969600,atm
530,customer_id,8,inquire,3697639701,saving_acct,GOAQMHBFODLBRDTDHTZK,ATM,WEVGDXNJXBYNLMPLLDPG,0.0,0.0,trans_out,Cathay,PYHUEVAOYFVSDRRXYEUJ,979111,Cathay,3696969600,atm
531,customer_id,33,inquire,3697639701,saving_acct,GOAQMHBFODLBRDTDHTZK,ATM,WEVGDXNJXBYNLMPLLDPG,0.0,0.0,trans_out,Cathay,PYHUEVAOYFVSDRRXYEUJ,979111,Cathay,3696969600,atm
532,customer_id,11,inquire,3697640241,saving_acct,RWYGDMOUSHEWEENQNYGX,ATM,PKYFDCXYIOXXORNSVJPM,0.0,0.0,trans_out,Cathay,JWGXXELCNJELCTUBSJUJ,68383,Cathay,3696969600,atm
533,customer_id,36,inquire,3697640241,saving_acct,RWYGDMOUSHEWEENQNYGX,ATM,PKYFDCXYIOXXORNSVJPM,0.0,0.0,trans_out,Cathay,JWGXXELCNJELCTUBSJUJ,68383,Cathay,3696969600,atm
534,customer_id,20,withdraw,3697646367,saving_acct,VXPXXIXUPTNMEWRUETIJ,ATM,TWVYUJSFAMWJDGTIPBBF,2851.4179934307676,15.0,trans_out,A_bank,ZXFJAAFCOJGZZTNMIHYW,132861,B_bank,3696969600,atm
535,customer_id,45,withdraw,3697646367,saving_acct,VXPXXIXUPTNMEWRUETIJ,ATM,TWVYUJSFAMWJDGTIPBBF,2851.4179934307676,15.0,trans_out,A_bank,ZXFJAAFCOJGZZTNMIHYW,132861,B_bank,3696969600,atm
536,customer_id,12,withdraw,3697647355,saving_acct,EXQHQSTDURPHOHWUICWA,ATM,ZCGKFSTMIBKLZWZZNIGV,2792.8280761245737,15.0,trans_out,Cathay,WMXZGXXEKXWIHHKYKJVU,18091,Cathay,3696969600,atm
537,customer_id,37,withdraw,3697647355,saving_acct,EXQHQSTDURPHOHWUICWA,ATM,ZCGKFSTMIBKLZWZZNIGV,2792.8280761245737,15.0,trans_out,Cathay,WMXZGXXEKXWIHHKYKJVU,18091,Cathay,3696969600,atm
538,customer_id,20,inquire,3697648226,saving_acct,QJZJGITJUURVIKYCKUJE,ATM,EACFRYWFEGZGCWAJDICD,0.0,0.0,trans_out,Cathay,VTFIHYSVBVVRRQHFSGJI,533631,C_bank,3696969600,atm
539,customer_id,45,inquire,3697648226,saving_acct,QJZJGITJUURVIKYCKUJE,ATM,EACFRYWFEGZGCWAJDICD,0.0,0.0,trans_out,Cathay,VTFIHYSVBVVRRQHFSGJI,533631,C_bank,3696969600,atm
540,customer_id,21,transfer,3697649160,saving_acct,POXQOPDHNIKYETQBGNYG,ATM,PGHUXYZFBYBMOVLZMVAM,155.58417906794864,15.0,trans_in,C_bank,DYQXBMFQOMVSDRNHTQIU,467173,Cathay,3696969600,atm
541,customer_id,46,transfer,3697649160,saving_acct,POXQOPDHNIKYETQBGNYG,ATM,PGHUXYZFBYBMOVLZMVAM,155.58417906794864,15.0,trans_in,C_bank,DYQXBMFQOMVSDRNHTQIU,467173,Cathay,3696969600,atm
542,customer_id,5,transfer,3697652150,saving_acct,TRQGOEQJWGQURCYLLRNZ,ATM,FGZNTJTEUFHVSPJFUTGP,2897.0208817896005,15.0,trans_in,B_bank,ZFBMJFSFWCOGWNNQUXUY,830833,Cathay,3696969600,atm
543,customer_id,30,transfer,3697652150,saving_acct,TRQGOEQJWGQURCYLLRNZ,ATM,FGZNTJTEUFHVSPJFUTGP,2897.0208817896005,15.0,trans_in,B_bank,ZFBMJFSFWCOGWNNQUXUY,830833,Cathay,3696969600,atm
544,customer_id,23,inquire,3697653012,saving_acct,HZJHFJKHZDZUDGEVNSCB,ATM,SJAWCSDYEDVWXNZCFUNS,0.0,0.0,trans_out,Cathay,AMCMSDWRWXLXFMVELYCN,205663,A_bank,3696969600,atm
545,customer_id,48,inquire,3697653012,saving_acct,HZJHFJKHZDZUDGEVNSCB,ATM,SJAWCSDYEDVWXNZCFUNS,0.0,0.0,trans_out,Cathay,AMCMSDWRWXLXFMVELYCN,205663,A_bank,3696969600,atm
546,customer_id,12,transfer,3697655158,saving_acct,ZTOZNCZTKYUHOTTGCQBR,ATM,RJJSTRSPTSBPMUHQPZAQ,1333.4498082217058,15.0,trans_in,C_bank,SPNDMGUOTNDBSPWLKBWU,66823,Cathay,3696969600,atm
547,customer_id,37,transfer,3697655158,saving_acct,ZTOZNCZTKYUHOTTGCQBR,ATM,RJJSTRSPTSBPMUHQPZAQ,1333.4498082217058,15.0,trans_in,C_bank,SPNDMGUOTNDBSPWLKBWU,66823,Cathay,3696969600,atm
548,customer_id,7,withdraw,3697657189,saving_acct,SUEYMFNZDMGJXTBELESM,ATM,PVIKGSVAIUCNZVCQTLHB,525.6423814506571,15.0,trans_out,Cathay,TFTAHKEZTNJAKAFFGBQU,467173,Cathay,3696969600,atm
549,customer_id,32,withdraw,3697657189,saving_acct,SUEYMFNZDMGJXTBELESM,ATM,PVIKGSVAIUCNZVCQTLHB,525.6423814506571,15.0,trans_out,Cathay,TFTAHKEZTNJAKAFFGBQU,467173,Cathay,3696969600,atm
550,customer_id,9,transfer,3697661343,saving_acct,ZTIWBIQBGGNZDYFLSGOB,ATM,RVEHKOJVCPHYDDFFZJVG,425.19880351081474,15.0,trans_in,Cathay,XXMZYXZJAJQRJBYRBZHZ,87321,A_bank,3696969600,atm
551,customer_id,34,transfer,3697661343,saving_acct,ZTIWBIQBGGNZDYFLSGOB,ATM,RVEHKOJVCPHYDDFFZJVG,425.19880351081474,15.0,trans_in,Cathay,XXMZYXZJAJQRJBYRBZHZ,87321,A_bank,3696969600,atm
552,customer_id,14,inquire,3697662863,saving_acct,VGCPRLYZAYUGBGXZAVUL,ATM,FIEUTNALVGJYNAKZHFYD,0.0,0.0,trans_out,A_bank,FEQQAESTKRLMQSNABUCF,365421,Cathay,3696969600,atm
553,customer_id,39,inquire,3697662863,saving_acct,VGCPRLYZAYUGBGXZAVUL,ATM,FIEUTNALVGJYNAKZHFYD,0.0,0.0,trans_out,A_bank,FEQQAESTKRLMQSNABUCF,365421,Cathay,3696969600,atm
554,customer_id,24,transfer,3697665950,saving_acct,VVPNYCHWOERJMLZRSWTU,ATM,JKFVJMNGNUFWRSHAWWGZ,567.7576699468946,15.0,trans_in,C_bank,OHOHOQQIKRNLZZYRDTOU,91507,Cathay,3696969600,atm
555,customer_id,49,transfer,3697665950,saving_acct,VVPNYCHWOERJMLZRSWTU,ATM,JKFVJMNGNUFWRSHAWWGZ,567.7576699468946,15.0,trans_in,C_bank,OHOHOQQIKRNLZZYRDTOU,91507,Cathay,3696969600,atm
556,customer_id,21,withdraw,3697668566,saving_acct,HDFAGUPYEMKNQCBBKQFJ,ATM,ZKGIWFBUBLVVJITWMNFZ,416.0191283614485,15.0,trans_out,Cathay,LIOUORZIFALRJRGBQCCO,412807,Cathay,3696969600,atm
557,customer_id,46,withdraw,3697668566,saving_acct,HDFAGUPYEMKNQCBBKQFJ,ATM,ZKGIWFBUBLVVJITWMNFZ,416.0191283614485,15.0,trans_out,Cathay,LIOUORZIFALRJRGBQCCO,412807,Cathay,3696969600,atm
558,customer_id,25,transfer,3697671063,saving_acct,MPHKHVSGJJAQVMURMLXT,ATM,KCJNDLZYGAEPSODSGPSN,1380.5854243036908,15.0,trans_in,Cathay,OIOOYJPFMLLAEVXHVMDK,173473,B_bank,3696969600,atm
559,customer_id,50,transfer,3697671063,saving_acct,MPHKHVSGJJAQVMURMLXT,ATM,KCJNDLZYGAEPSODSGPSN,1380.5854243036908,15.0,trans_in,Cathay,OIOOYJPFMLLAEVXHVMDK,173473,B_bank,3696969600,atm
560,customer_id,14,inquire,3697672991,saving_acct,PLEDTKSDTSCMFVSATHIZ,ATM,BREQVHHZOXHHHEGOVKDX,0.0,0.0,trans_out,Cathay,YZOIVWDEDAGQZCKYPZRN,152491,Cathay,3696969600,atm
561,customer_id,39,inquire,3697672991,saving_acct,PLEDTKSDTSCMFVSATHIZ,ATM,BREQVHHZOXHHHEGOVKDX,0.0,0.0,trans_out,Cathay,YZOIVWDEDAGQZCKYPZRN,152491,Cathay,3696969600,atm
562,customer_id,25,transfer,3697673496,saving_acct,NARKPOUNLBHSVOHYLXQJ,ATM,TBENXYDAGMHKIQDYLBSV,2379.0889723831374,15.0,trans_in,Cathay,FDQXDAFDXPWPYVRUQMOV,250501,Cathay,3696969600,atm
563,customer_id,50,transfer,3697673496,saving_acct,NARKPOUNLBHSVOHYLXQJ,ATM,TBENXYDAGMHKIQDYLBSV,2379.0889723831374,15.0,trans_in,Cathay,FDQXDAFDXPWPYVRUQMOV,250501,Cathay,3696969600,atm
564,customer_id,9,withdraw,3697674709,saving_acct,OHGGGKLUWXNCADUAJKFF,ATM,TDMYWINVWPVXWWQSLDVZ,291.56178726729894,15.0,trans_out,B_bank,BBNWVKTPOGFZDINLECTA,396271,Cathay,3696969600,atm
565,customer_id,34,withdraw,3697674709,saving_acct,OHGGGKLUWXNCADUAJKFF,ATM,TDMYWINVWPVXWWQSLDVZ,291.56178726729894,15.0,trans_out,B_bank,BBNWVKTPOGFZDINLECTA,396271,Cathay,3696969600,atm
566,customer_id,18,inquire,3697675046,saving_acct,LZIVMUWJPBGZREPEYWOE,ATM,AMTUQYEOSHJXFGKXNXMA,0.0,0.0,trans_out,A_bank,BKZYKOYROMNPCKAFFOPA,124963,Cathay,3696969600,atm
567,customer_id,43,inquire,3697675046,saving_acct,LZIVMUWJPBGZREPEYWOE,ATM,AMTUQYEOSHJXFGKXNXMA,0.0,0.0,trans_out,A_bank,BKZYKOYROMNPCKAFFOPA,124963,Cathay,3696969600,atm
568,customer_id,21,withdraw,3697677629,saving_acct,UTEFFFMHGCHABJGHASEH,ATM,PBJHOERFXBLCGAVTCCGZ,1939.1207294200951,15.0,trans_out,Cathay,AXLZHYOEOTCDCXMGOSZU,246513,A_bank,3696969600,atm
569,customer_id,46,withdraw,3697677629,saving_acct,UTEFFFMHGCHABJGHASEH,ATM,PBJHOERFXBLCGAVTCCGZ,1939.1207294200951,15.0,trans_out,Cathay,AXLZHYOEOTCDCXMGOSZU,246513,A_bank,3696969600,atm
570,customer_id,24,inquire,3697678896,saving_acct,EGFWNRFCTFTOPQBXPSOU,ATM,BDISZRHNBEJZCWBXKAQO,0.0,0.0,trans_out,Cathay,HYXNMXMOGIHJSURMSBTO,28393,Cathay,3696969600,atm
571,customer_id,49,inquire,3697678896,saving_acct,EGFWNRFCTFTOPQBXPSOU,ATM,BDISZRHNBEJZCWBXKAQO,0.0,0.0,trans_out,Cathay,HYXNMXMOGIHJSURMSBTO,28393,Cathay,3696969600,atm
572,customer_id,4,withdraw,3697681010,saving_acct,WFWVDHTORGMWAOXRSEXF,ATM,PSTCGAVGUAEYUVQSNVZU,180.12593412484634,15.0,trans_out,Cathay,KTXLAWTDDAEIIOARSMBX,222313,Cathay,3696969600,atm
573,customer_id,29,withdraw,3697681010,saving_acct,WFWVDHTORGMWAOXRSEXF,ATM,PSTCGAVGUAEYUVQSNVZU,180.12593412484634,15.0,trans_out,Cathay,KTXLAWTDDAEIIOARSMBX,222313,Cathay,3696969600,atm
574,customer_id,10,transfer,3697683510,saving_acct,UWHYUJLPYXOPVFFUJAIG,ATM,PSKSYTKFLWVAZNQIPZEW,388.8655451521801,15.0,trans_in,B_bank,HYPASGYFBFZHLDIFTKMB,122151,Cathay,3696969600,atm
575,customer_id,35,transfer,3697683510,saving_acct,UWHYUJLPYXOPVFFUJAIG,ATM,PSKSYTKFLWVAZNQIPZEW,388.8655451521801,15.0,trans_in,B_bank,HYPASGYFBFZHLDIFTKMB,122151,Cathay,3696969600,atm
576,customer_id,6,withdraw,3697688931,saving_acct,FNRVNCJKNCKXNCNDXUHS,ATM,IRETWKMZAYCRDJYADOWE,322.2072550501719,15.0,trans_out,Cathay,REXAHGCVDGCTCMMCXIOK,193161,Cathay,3696969600,atm
577,customer_id,31,withdraw,3697688931,saving_acct,FNRVNCJKNCKXNCNDXUHS,ATM,IRETWKMZAYCRDJYADOWE,322.2072550501719,15.0,trans_out,Cathay,REXAHGCVDGCTCMMCXIOK,193161,Cathay,3696969600,atm
578,customer_id,18,transfer,3697691621,saving_acct,EYASVUXZKPTBHNRJDMRP,ATM,WANKAEUOJPNYTQVQFNMM,533.0619309545558,15.0,trans_in,Cathay,TSSCWZECZIXJUTSPDTKX,246513,Cathay,3696969600,atm
579,customer_id,43,transfer,3697691621,saving_acct,EYASVUXZKPTBHNRJDMRP,ATM,WANKAEUOJPNYTQVQFNMM,533.0619309545558,15.0,trans_in,Cathay,TSSCWZECZIXJUTSPDTKX,246513,Cathay,3696969600,atm
580,customer_id,21,inquire,3697697224,saving_acct,SNUGDPTPCPEXFKCYWGGA,ATM,EDSTFXKXFRDIMHIRVXMU,0.0,0.0,trans_out,Cathay,TURKSGXFWQMIMTBVYWIV,632821,C_bank,3696969600,atm
581,customer_id,46,inquire,3697697224,saving_acct,SNUGDPTPCPEXFKCYWGGA,ATM,EDSTFXKXFRDIMHIRVXMU,0.0,0.0,trans_out,Cathay,TURKSGXFWQMIMTBVYWIV,632821,C_bank,3696969600,atm
582,customer_id,4,inquire,3697699861,saving_acct,LRMDWQHAYUFUCTLHLVIQ,ATM,CARJRZDFZACECBXTXXWP,0.0,0.0,trans_out,Cathay,XPFQBOKPUVGAIACXFDNV,11773,Cathay,3696969600,atm
583,customer_id,29,inquire,3697699861,saving_acct,LRMDWQHAYUFUCTLHLVIQ,ATM,CARJRZDFZACECBXTXXWP,0.0,0.0,trans_out,Cathay,XPFQBOKPUVGAIACXFDNV,11773,Cathay,3696969600,atm
584,customer_id,15,inquire,3697701266,saving_acct,ZEWNUTLOBPGYLHXINNVY,ATM,ISHXDBFRDCAFQGXUHIRU,0.0,0.0,trans_out,Cathay,RMGPSCPOIGKQXWJCXSKW,240591,Cathay,3696969600,atm
585,customer_id,40,inquire,3697701266,saving_acct,ZEWNUTLOBPGYLHXINNVY,ATM,ISHXDBFRDCAFQGXUHIRU,0.0,0.0,trans_out,Cathay,RMGPSCPOIGKQXWJCXSKW,240591,Cathay,3696969600,atm
586,customer_id,24,withdraw,3697702247,saving_acct,KGCBZONMFSKYHWBYUQWI,ATM,RYGVWEZPENDFTVOIVWPZ,153.1822637663611,15.0,trans_out,Cathay,WTNIPLSBGXUDDZUMEXWB,92113,Cathay,3696969600,atm
587,customer_id,49,withdraw,3697702247,saving_acct,KGCBZONMFSKYHWBYUQWI,ATM,RYGVWEZPENDFTVOIVWPZ,153.1822637663611,15.0,trans_out,Cathay,WTNIPLSBGXUDDZUMEXWB,92113,Cathay,3696969600,atm
588,customer_id,21,withdraw,3697704125,saving_acct,HLQDPAJHRNSATPAGWJXH,ATM,DWXZIMGDBETQPAWTQRGZ,2373.3739608483215,15.0,trans_out,Cathay,MNORUUFZNVRKYMNRPFTA,310807,A_bank,3696969600,atm
589,customer_id,46,withdraw,3697704125,saving_acct,HLQDPAJHRNSATPAGWJXH,ATM,DWXZIMGDBETQPAWTQRGZ,2373.3739608483215,15.0,trans_out,Cathay,MNORUUFZNVRKYMNRPFTA,310807,A_bank,3696969600,atm
590,customer_id,7,inquire,3697706072,saving_acct,JMPXPYJPGUHPGTLSVFKY,ATM,RGKFLUQLBSLDZHLNRQGX,0.0,0.0,trans_out,Cathay,GKXTBQHXKNGMMKHUDVLW,293223,A_bank,3696969600,atm
591,customer_id,32,inquire,3697706072,saving_acct,JMPXPYJPGUHPGTLSVFKY,ATM,RGKFLUQLBSLDZHLNRQGX,0.0,0.0,trans_out,Cathay,GKXTBQHXKNGMMKHUDVLW,293223,A_bank,3696969600,atm
592,customer_id,6,inquire,3697706706,saving_acct,XNUIRQNKVRTEQONCPRDX,ATM,KBARCVVYDABCVRLVDOKB,0.0,0.0,trans_out,Cathay,SZWJGGQUNCBPSJWGOAXY,385021,Cathay,3696969600,atm
593,customer_id,31,inquire,3697706706,saving_acct,XNUIRQNKVRTEQONCPRDX,ATM,KBARCVVYDABCVRLVDOKB,0.0,0.0,trans_out,Cathay,SZWJGGQUNCBPSJWGOAXY,385021,Cathay,3696969600,atm
594,customer_id,2,inquire,3697707365,saving_acct,ZQWBCUQTPFKAHWVUFMWZ,ATM,NSYKCOLJIYZJGJSLMLZG,0.0,0.0,trans_out,Cathay,CYPPQDUXQRCFYRMBMUYL,843643,Cathay,3696969600,atm
595,customer_id,27,inquire,3697707365,saving_acct,ZQWBCUQTPFKAHWVUFMWZ,ATM,NSYKCOLJIYZJGJSLMLZG,0.0,0.0,trans_out,Cathay,CYPPQDUXQRCFYRMBMUYL,843643,Cathay,3696969600,atm
596,customer_id,11,inquire,3697710494,saving_acct,ZJTZCQQPJZADWUYJIXNO,ATM,PCCCWVRXWRTYCXLGCKLP,0.0,0.0,trans_out,Cathay,ITQATDORDPZZKKSNJOQG,548341,Cathay,3696969600,atm
597,customer_id,36,inquire,3697710494,saving_acct,ZJTZCQQPJZADWUYJIXNO,ATM,PCCCWVRXWRTYCXLGCKLP,0.0,0.0,trans_out,Cathay,ITQATDORDPZZKKSNJOQG,548341,Cathay,3696969600,atm
598,customer_id,12,withdraw,3697711834,saving_acct,EIKKZJKOFVUVVLUEGEWC,ATM,DOQQZURHYSUBZIXESOMM,910.1358476162327,15.0,trans_out,Cathay,CMOCHOPLFGYRPMBUFTVP,873291,A_bank,3696969600,atm
599,customer_id,37,withdraw,3697711834,saving_acct,EIKKZJKOFVUVVLUEGEWC,ATM,DOQQZURHYSUBZIXESOMM,910.1358476162327,15.0,trans_out,Cathay,CMOCHOPLFGYRPMBUFTVP,873291,A_bank,3696969600,atm
600,customer_id,16,withdraw,3697711874,saving_acct,DQSOEQMQGJTRJSDGMFNZ,ATM,ZUPEUCJBIIDVDNPKYIDR,1325.5787815443546,15.0,trans_out,Cathay,YQEVNVTIJQWRXQNNPXDV,282493,Cathay,3696969600,atm
601,customer_id,41,withdraw,3697711874,saving_acct,DQSOEQMQGJTRJSDGMFNZ,ATM,ZUPEUCJBIIDVDNPKYIDR,1325.5787815443546,15.0,trans_out,Cathay,YQEVNVTIJQWRXQNNPXDV,282493,Cathay,3696969600,atm
602,customer_id,7,withdraw,3697716209,saving_acct,LYWWGVABTJWXVDUDWJPY,ATM,LAHPUTLSETJANMBGLKWW,30.62205995664327,15.0,trans_out,C_bank,BAQZHTOAGLSYJGFXCTDN,323193,Cathay,3696969600,atm
603,customer_id,32,withdraw,3697716209,saving_acct,LYWWGVABTJWXVDUDWJPY,ATM,LAHPUTLSETJANMBGLKWW,30.62205995664327,15.0,trans_out,C_bank,BAQZHTOAGLSYJGFXCTDN,323193,Cathay,3696969600,atm
604,customer_id,19,withdraw,3697717176,saving_acct,YXUIOTJKCZSEPCFDOBXL,ATM,XJPPDZRBCYXNHVOPRJDT,994.679457728204,15.0,trans_out,Cathay,UNXJHPADQAVRUUMWDULS,387507,C_bank,3696969600,atm
605,customer_id,44,withdraw,3697717176,saving_acct,YXUIOTJKCZSEPCFDOBXL,ATM,XJPPDZRBCYXNHVOPRJDT,994.679457728204,15.0,trans_out,Cathay,UNXJHPADQAVRUUMWDULS,387507,C_bank,3696969600,atm
606,customer_id,11,inquire,3697723073,saving_acct,DVQQOIFALYWODZBDGMQN,ATM,HPFICOTBTFKIBAEAPCOG,0.0,0.0,trans_out,Cathay,IYHMQRNDSUFTCBQSTJNC,400057,Cathay,3696969600,atm
607,customer_id,36,inquire,3697723073,saving_acct,DVQQOIFALYWODZBDGMQN,ATM,HPFICOTBTFKIBAEAPCOG,0.0,0.0,trans_out,Cathay,IYHMQRNDSUFTCBQSTJNC,400057,Cathay,3696969600,atm
608,customer_id,14,withdraw,3697727046,saving_acct,WXMJPJWZOXPEOIFVSUKE,ATM,KWFPCXHXCQLSSCHLFIKB,4195.713170306009,15.0,trans_out,C_bank,PNCXXQQHRQQHIDRVYWMN,135057,Cathay,3696969600,atm
609,customer_id,39,withdraw,3697727046,saving_acct,WXMJPJWZOXPEOIFVSUKE,ATM,KWFPCXHXCQLSSCHLFIKB,4195.713170306009,15.0,trans_out,C_bank,PNCXXQQHRQQHIDRVYWMN,135057,Cathay,3696969600,atm
610,customer_id,7,inquire,3697733122,saving_acct,EIIRNWCOFZAEQFIAJWBB,ATM,NNYWCCGMARMBTGADHPLE,0.0,0.0,trans_out,Cathay,JALOJCMYFKEUGOJMCXXF,486507,Cathay,3696969600,atm
611,customer_id,32,inquire,3697733122,saving_acct,EIIRNWCOFZAEQFIAJWBB,ATM,NNYWCCGMARMBTGADHPLE,0.0,0.0,trans_out,Cathay,JALOJCMYFKEUGOJMCXXF,486507,Cathay,3696969600,atm
612,customer_id,6,inquire,3697733523,saving_acct,WBJOFSIHXJNIXMTZMJZN,ATM,NKPZDEPLGOWRWBHPBDLY,0.0,0.0,trans_out,Cathay,KYXNRYOGPBLOKLGRZGQP,327757,B_bank,3696969600,atm
613,customer_id,31,inquire,3697733523,saving_acct,WBJOFSIHXJNIXMTZMJZN,ATM,NKPZDEPLGOWRWBHPBDLY,0.0,0.0,trans_out,Cathay,KYXNRYOGPBLOKLGRZGQP,327757,B_bank,3696969600,atm
614,customer_id,21,transfer,3697735502,saving_acct,NIYQYZWXWLSHVSGFNZCZ,ATM,ZJHNOEBBYGWWTTPWCCPO,1332.777173907676,15.0,trans_in,A_bank,UYURRNLPWAQBZOXBAGHR,535093,B_bank,3696969600,atm
